source_file,scene_id,label
inside_out__2005__-_full_transcript_txt.json,93,neutral
inside_out__2005__-_full_transcript_txt.json,94,surprise
inside_out__2005__-_full_transcript_txt.json,95,caring
inside_out__2005__-_full_transcript_txt.json,97,neutral
inside_out__2005__-_full_transcript_txt.json,99,curiosity
inside_out__2005__-_full_transcript_txt.json,100,curiosity
inside_out__2005__-_full_transcript_txt.json,101,annoyance
inside_out__2005__-_full_transcript_txt.json,102,anger
inside_out__2005__-_full_transcript_txt.json,103,approval
inside_out__2005__-_full_transcript_txt.json,104,neutral
inside_out__2005__-_full_transcript_txt.json,106,neutral
inside_out__2005__-_full_transcript_txt.json,108,neutral
inside_out__2005__-_full_transcript_txt.json,110,neutral
inside_out__2005__-_full_transcript_txt.json,111,neutral
inside_out__2005__-_full_transcript_txt.json,112,anger
inside_out__2005__-_full_transcript_txt.json,113,confusion
inside_out__2005__-_full_transcript_txt.json,114,neutral
inside_out__2005__-_full_transcript_txt.json,115,amusement
inside_out__2005__-_full_transcript_txt.json,126,amusement
inside_out__2005__-_full_transcript_txt.json,127,neutral
inside_out__2005__-_full_transcript_txt.json,128,admiration
inside_out__2005__-_full_transcript_txt.json,129,admiration
inside_out__2005__-_full_transcript_txt.json,130,neutral
inside_out__2005__-_full_transcript_txt.json,131,neutral
inside_out__2005__-_full_transcript_txt.json,132,neutral
inside_out__2005__-_full_transcript_txt.json,133,neutral
inside_out__2005__-_full_transcript_txt.json,135,admiration
inside_out__2005__-_full_transcript_txt.json,138,neutral
inside_out__2005__-_full_transcript_txt.json,141,neutral
inside_out__2005__-_full_transcript_txt.json,144,joy
inside_out__2005__-_full_transcript_txt.json,145,love
inside_out__2005__-_full_transcript_txt.json,148,neutral
inside_out__2005__-_full_transcript_txt.json,149,anger
inside_out__2005__-_full_transcript_txt.json,150,gratitude
inside_out__2005__-_full_transcript_txt.json,152,neutral
inside_out__2005__-_full_transcript_txt.json,155,curiosity
inside_out__2005__-_full_transcript_txt.json,156,neutral
inside_out__2005__-_full_transcript_txt.json,157,sadness
inside_out__2005__-_full_transcript_txt.json,159,caring
inside_out__2005__-_full_transcript_txt.json,160,amusement
irreversible__2002__-_full_transcript_txt.json,1,anger
irreversible__2002__-_full_transcript_txt.json,2,anger
irreversible__2002__-_full_transcript_txt.json,3,anger
irreversible__2002__-_full_transcript_txt.json,4,anger
irreversible__2002__-_full_transcript_txt.json,5,curiosity
irreversible__2002__-_full_transcript_txt.json,6,caring
irreversible__2002__-_full_transcript_txt.json,7,anger
irreversible__2002__-_full_transcript_txt.json,8,anger
irreversible__2002__-_full_transcript_txt.json,9,curiosity
irreversible__2002__-_full_transcript_txt.json,10,admiration
irreversible__2002__-_full_transcript_txt.json,11,curiosity
irreversible__2002__-_full_transcript_txt.json,12,curiosity
irreversible__2002__-_full_transcript_txt.json,13,neutral
irreversible__2002__-_full_transcript_txt.json,14,curiosity
john_wick__2014__-_full_transcript_txt.json,1,gratitude
john_wick__2014__-_full_transcript_txt.json,2,anger
john_wick__2014__-_full_transcript_txt.json,3,curiosity
john_wick__2014__-_full_transcript_txt.json,4,gratitude
john_wick__2014__-_full_transcript_txt.json,5,anger
john_wick__2014__-_full_transcript_txt.json,6,gratitude
john_wick__2014__-_full_transcript_txt.json,7,anger
interstellar__2014__-_full_transcript_txt.json,1,neutral
interstellar__2014__-_full_transcript_txt.json,2,admiration
interstellar__2014__-_full_transcript_txt.json,3,admiration
interstellar__2014__-_full_transcript_txt.json,4,neutral
interstellar__2014__-_full_transcript_txt.json,5,admiration
interstellar__2014__-_full_transcript_txt.json,6,curiosity
interstellar__2014__-_full_transcript_txt.json,7,curiosity
interstellar__2014__-_full_transcript_txt.json,8,curiosity
interstellar__2014__-_full_transcript_txt.json,9,neutral
interstellar__2014__-_full_transcript_txt.json,10,admiration
interstellar__2014__-_full_transcript_txt.json,11,admiration
interstellar__2014__-_full_transcript_txt.json,12,optimism
interstellar__2014__-_full_transcript_txt.json,13,gratitude
interstellar__2014__-_full_transcript_txt.json,14,neutral
interstellar__2014__-_full_transcript_txt.json,15,neutral
interstellar__2014__-_full_transcript_txt.json,16,neutral
interstellar__2014__-_full_transcript_txt.json,17,neutral
interstellar__2014__-_full_transcript_txt.json,18,confusion
interstellar__2014__-_full_transcript_txt.json,19,curiosity
interstellar__2014__-_full_transcript_txt.json,20,gratitude
interstellar__2014__-_full_transcript_txt.json,21,curiosity
interstellar__2014__-_full_transcript_txt.json,22,curiosity
interstellar__2014__-_full_transcript_txt.json,23,caring
interstellar__2014__-_full_transcript_txt.json,24,anger
interstellar__2014__-_full_transcript_txt.json,25,neutral
interstellar__2014__-_full_transcript_txt.json,26,neutral
interstellar__2014__-_full_transcript_txt.json,27,optimism
interstellar__2014__-_full_transcript_txt.json,28,neutral
interstellar__2014__-_full_transcript_txt.json,29,neutral
interstellar__2014__-_full_transcript_txt.json,30,curiosity
interstellar__2014__-_full_transcript_txt.json,31,neutral
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,1,curiosity
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,2,amusement
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,3,gratitude
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,4,confusion
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,5,fear
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,6,admiration
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,7,admiration
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,8,confusion
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,9,curiosity
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,10,curiosity
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,11,annoyance
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,12,curiosity
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,13,gratitude
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,14,realization
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,15,admiration
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,16,curiosity
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,17,curiosity
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,18,fear
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,19,gratitude
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,20,gratitude
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,21,curiosity
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,22,gratitude
jumanji_welcome_to_the_jungle__2017__-_full_transcript_txt.json,23,neutral
klaus__2019__-_full_transcript_txt.json,1,curiosity
klaus__2019__-_full_transcript_txt.json,2,admiration
klaus__2019__-_full_transcript_txt.json,3,curiosity
klaus__2019__-_full_transcript_txt.json,4,curiosity
klaus__2019__-_full_transcript_txt.json,5,curiosity
klaus__2019__-_full_transcript_txt.json,6,curiosity
klaus__2019__-_full_transcript_txt.json,7,admiration
klaus__2019__-_full_transcript_txt.json,8,curiosity
klaus__2019__-_full_transcript_txt.json,9,curiosity
klaus__2019__-_full_transcript_txt.json,10,neutral
klaus__2019__-_full_transcript_txt.json,11,admiration
klaus__2019__-_full_transcript_txt.json,12,curiosity
klaus__2019__-_full_transcript_txt.json,13,curiosity
klaus__2019__-_full_transcript_txt.json,14,curiosity
klaus__2019__-_full_transcript_txt.json,15,admiration
klaus__2019__-_full_transcript_txt.json,16,sadness
klaus__2019__-_full_transcript_txt.json,17,admiration
klaus__2019__-_full_transcript_txt.json,18,curiosity
klaus__2019__-_full_transcript_txt.json,19,optimism
kids_vs__aliens__2022__-_full_transcript_txt.json,1,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,2,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,3,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,4,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,5,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,8,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,9,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,14,annoyance
kids_vs__aliens__2022__-_full_transcript_txt.json,15,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,16,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,17,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,18,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,19,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,20,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,21,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,23,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,25,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,27,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,28,surprise
kids_vs__aliens__2022__-_full_transcript_txt.json,30,annoyance
kids_vs__aliens__2022__-_full_transcript_txt.json,31,sadness
kids_vs__aliens__2022__-_full_transcript_txt.json,32,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,33,admiration
kids_vs__aliens__2022__-_full_transcript_txt.json,34,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,35,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,38,admiration
kids_vs__aliens__2022__-_full_transcript_txt.json,39,admiration
kids_vs__aliens__2022__-_full_transcript_txt.json,42,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,45,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,46,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,47,annoyance
kids_vs__aliens__2022__-_full_transcript_txt.json,48,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,50,realization
kids_vs__aliens__2022__-_full_transcript_txt.json,51,admiration
kids_vs__aliens__2022__-_full_transcript_txt.json,52,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,53,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,55,excitement
kids_vs__aliens__2022__-_full_transcript_txt.json,57,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,58,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,59,remorse
kids_vs__aliens__2022__-_full_transcript_txt.json,60,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,61,disgust
kids_vs__aliens__2022__-_full_transcript_txt.json,62,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,63,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,64,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,65,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,66,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,67,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,69,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,76,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,81,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,82,sadness
kids_vs__aliens__2022__-_full_transcript_txt.json,94,caring
kids_vs__aliens__2022__-_full_transcript_txt.json,95,fear
kids_vs__aliens__2022__-_full_transcript_txt.json,100,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,101,excitement
kids_vs__aliens__2022__-_full_transcript_txt.json,102,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,105,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,106,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,107,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,108,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,112,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,113,caring
kids_vs__aliens__2022__-_full_transcript_txt.json,114,confusion
kids_vs__aliens__2022__-_full_transcript_txt.json,116,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,117,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,118,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,119,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,123,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,126,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,129,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,135,excitement
kids_vs__aliens__2022__-_full_transcript_txt.json,140,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,142,joy
kids_vs__aliens__2022__-_full_transcript_txt.json,143,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,146,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,150,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,153,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,154,fear
kids_vs__aliens__2022__-_full_transcript_txt.json,157,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,158,surprise
kids_vs__aliens__2022__-_full_transcript_txt.json,159,remorse
kids_vs__aliens__2022__-_full_transcript_txt.json,161,caring
kids_vs__aliens__2022__-_full_transcript_txt.json,162,caring
kids_vs__aliens__2022__-_full_transcript_txt.json,163,admiration
kids_vs__aliens__2022__-_full_transcript_txt.json,165,neutral
kids_vs__aliens__2022__-_full_transcript_txt.json,166,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,168,anger
kids_vs__aliens__2022__-_full_transcript_txt.json,177,curiosity
kids_vs__aliens__2022__-_full_transcript_txt.json,178,curiosity
leaving_las_vegas__1995__-_full_transcript_txt.json,1,neutral
kingsman_the_secret_service__2014__-_full_transcript_txt.json,1,caring
kingsman_the_secret_service__2014__-_full_transcript_txt.json,2,curiosity
kingsman_the_secret_service__2014__-_full_transcript_txt.json,3,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,4,admiration
kingsman_the_secret_service__2014__-_full_transcript_txt.json,5,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,6,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,7,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,8,curiosity
kingsman_the_secret_service__2014__-_full_transcript_txt.json,9,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,10,caring
kingsman_the_secret_service__2014__-_full_transcript_txt.json,11,admiration
kingsman_the_secret_service__2014__-_full_transcript_txt.json,12,curiosity
kingsman_the_secret_service__2014__-_full_transcript_txt.json,13,amusement
kingsman_the_secret_service__2014__-_full_transcript_txt.json,14,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,15,admiration
kingsman_the_secret_service__2014__-_full_transcript_txt.json,16,curiosity
kingsman_the_secret_service__2014__-_full_transcript_txt.json,17,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,18,anger
kingsman_the_secret_service__2014__-_full_transcript_txt.json,19,neutral
kingsman_the_secret_service__2014__-_full_transcript_txt.json,20,neutral
kingsman_the_secret_service__2014__-_full_transcript_txt.json,21,gratitude
kingsman_the_secret_service__2014__-_full_transcript_txt.json,22,gratitude
kingsman_the_secret_service__2014__-_full_transcript_txt.json,23,admiration
kingsman_the_secret_service__2014__-_full_transcript_txt.json,24,admiration
kingsman_the_secret_service__2014__-_full_transcript_txt.json,25,anger
la_la_land__2016__-_full_transcript_txt.json,1,neutral
la_la_land__2016__-_full_transcript_txt.json,2,neutral
la_la_land__2016__-_full_transcript_txt.json,3,admiration
la_la_land__2016__-_full_transcript_txt.json,4,curiosity
la_la_land__2016__-_full_transcript_txt.json,9,love
la_la_land__2016__-_full_transcript_txt.json,10,confusion
la_la_land__2016__-_full_transcript_txt.json,12,optimism
la_la_land__2016__-_full_transcript_txt.json,13,admiration
la_la_land__2016__-_full_transcript_txt.json,14,curiosity
lethal_weapon__1987__-_full_transcript_txt.json,1,neutral
legally_blonde__2001__-_full_transcript_txt.json,1,optimism
legally_blonde__2001__-_full_transcript_txt.json,2,admiration
legally_blonde__2001__-_full_transcript_txt.json,3,admiration
legally_blonde__2001__-_full_transcript_txt.json,4,gratitude
legally_blonde__2001__-_full_transcript_txt.json,5,admiration
legally_blonde__2001__-_full_transcript_txt.json,6,curiosity
legally_blonde__2001__-_full_transcript_txt.json,7,curiosity
legally_blonde__2001__-_full_transcript_txt.json,8,approval
legally_blonde__2001__-_full_transcript_txt.json,9,gratitude
legally_blonde__2001__-_full_transcript_txt.json,10,curiosity
legally_blonde__2001__-_full_transcript_txt.json,11,curiosity
legally_blonde__2001__-_full_transcript_txt.json,12,gratitude
legally_blonde__2001__-_full_transcript_txt.json,13,admiration
legally_blonde__2001__-_full_transcript_txt.json,14,admiration
legally_blonde__2001__-_full_transcript_txt.json,15,curiosity
legally_blonde__2001__-_full_transcript_txt.json,16,gratitude
legally_blonde__2001__-_full_transcript_txt.json,17,gratitude
legally_blonde__2001__-_full_transcript_txt.json,18,annoyance
legally_blonde__2001__-_full_transcript_txt.json,19,gratitude
legally_blonde__2001__-_full_transcript_txt.json,20,neutral
legally_blonde__2001__-_full_transcript_txt.json,21,admiration
les_miserables__1978__-_full_transcript_txt.json,1,anger
les_miserables__1978__-_full_transcript_txt.json,2,curiosity
les_miserables__1978__-_full_transcript_txt.json,3,caring
les_miserables__1978__-_full_transcript_txt.json,4,curiosity
les_miserables__1978__-_full_transcript_txt.json,5,curiosity
les_miserables__1978__-_full_transcript_txt.json,6,caring
les_miserables__1978__-_full_transcript_txt.json,7,neutral
les_miserables__1978__-_full_transcript_txt.json,8,caring
les_miserables__1978__-_full_transcript_txt.json,9,caring
les_miserables__1978__-_full_transcript_txt.json,10,caring
les_miserables__1978__-_full_transcript_txt.json,11,curiosity
les_miserables__1978__-_full_transcript_txt.json,12,neutral
les_miserables__1978__-_full_transcript_txt.json,13,fear
les_miserables__1978__-_full_transcript_txt.json,14,curiosity
les_miserables__1978__-_full_transcript_txt.json,15,curiosity
les_miserables__1978__-_full_transcript_txt.json,16,gratitude
life_of_pi__2012__-_full_transcript_txt.json,1,admiration
life_of_pi__2012__-_full_transcript_txt.json,2,admiration
life_of_pi__2012__-_full_transcript_txt.json,3,neutral
life_of_pi__2012__-_full_transcript_txt.json,4,admiration
life_of_pi__2012__-_full_transcript_txt.json,5,annoyance
life_of_pi__2012__-_full_transcript_txt.json,6,neutral
life_of_pi__2012__-_full_transcript_txt.json,7,curiosity
life_of_pi__2012__-_full_transcript_txt.json,8,caring
life_of_pi__2012__-_full_transcript_txt.json,9,neutral
life_of_pi__2012__-_full_transcript_txt.json,10,neutral
life_of_pi__2012__-_full_transcript_txt.json,11,admiration
life_of_pi__2012__-_full_transcript_txt.json,12,fear
life_of_pi__2012__-_full_transcript_txt.json,13,sadness
life_of_pi__2012__-_full_transcript_txt.json,14,curiosity
life_of_pi__2012__-_full_transcript_txt.json,15,anger
life_of_pi__2012__-_full_transcript_txt.json,16,admiration
knocked_up__2007__-_full_transcript_txt.json,1,gratitude
knocked_up__2007__-_full_transcript_txt.json,2,admiration
knocked_up__2007__-_full_transcript_txt.json,3,annoyance
knocked_up__2007__-_full_transcript_txt.json,4,excitement
knocked_up__2007__-_full_transcript_txt.json,5,gratitude
knocked_up__2007__-_full_transcript_txt.json,6,admiration
knocked_up__2007__-_full_transcript_txt.json,7,curiosity
knocked_up__2007__-_full_transcript_txt.json,8,curiosity
knocked_up__2007__-_full_transcript_txt.json,9,curiosity
knocked_up__2007__-_full_transcript_txt.json,10,curiosity
knocked_up__2007__-_full_transcript_txt.json,11,admiration
knocked_up__2007__-_full_transcript_txt.json,12,curiosity
knocked_up__2007__-_full_transcript_txt.json,13,admiration
knocked_up__2007__-_full_transcript_txt.json,14,disappointment
knocked_up__2007__-_full_transcript_txt.json,15,admiration
knocked_up__2007__-_full_transcript_txt.json,16,embarrassment
knocked_up__2007__-_full_transcript_txt.json,17,love
knocked_up__2007__-_full_transcript_txt.json,18,curiosity
knocked_up__2007__-_full_transcript_txt.json,19,curiosity
knocked_up__2007__-_full_transcript_txt.json,20,admiration
knocked_up__2007__-_full_transcript_txt.json,21,admiration
knocked_up__2007__-_full_transcript_txt.json,22,optimism
knocked_up__2007__-_full_transcript_txt.json,23,admiration
knocked_up__2007__-_full_transcript_txt.json,24,neutral
knocked_up__2007__-_full_transcript_txt.json,25,disgust
knocked_up__2007__-_full_transcript_txt.json,26,admiration
knocked_up__2007__-_full_transcript_txt.json,27,fear
knocked_up__2007__-_full_transcript_txt.json,28,annoyance
knocked_up__2007__-_full_transcript_txt.json,29,annoyance
knocked_up__2007__-_full_transcript_txt.json,30,anger
knocked_up__2007__-_full_transcript_txt.json,31,admiration
knocked_up__2007__-_full_transcript_txt.json,32,anger
knocked_up__2007__-_full_transcript_txt.json,33,anger
knocked_up__2007__-_full_transcript_txt.json,34,admiration
knocked_up__2007__-_full_transcript_txt.json,35,gratitude
knocked_up__2007__-_full_transcript_txt.json,36,admiration
knocked_up__2007__-_full_transcript_txt.json,37,gratitude
knocked_up__2007__-_full_transcript_txt.json,38,caring
knocked_up__2007__-_full_transcript_txt.json,39,caring
knocked_up__2007__-_full_transcript_txt.json,40,gratitude
knocked_up__2007__-_full_transcript_txt.json,41,curiosity
knocked_up__2007__-_full_transcript_txt.json,42,caring
knocked_up__2007__-_full_transcript_txt.json,43,gratitude
knocked_up__2007__-_full_transcript_txt.json,44,caring
knocked_up__2007__-_full_transcript_txt.json,45,admiration
little_miss_sunshine__2006__-_full_transcript_txt.json,1,gratitude
little_miss_sunshine__2006__-_full_transcript_txt.json,2,curiosity
little_miss_sunshine__2006__-_full_transcript_txt.json,3,curiosity
little_miss_sunshine__2006__-_full_transcript_txt.json,4,confusion
little_miss_sunshine__2006__-_full_transcript_txt.json,5,curiosity
little_miss_sunshine__2006__-_full_transcript_txt.json,6,annoyance
little_miss_sunshine__2006__-_full_transcript_txt.json,7,gratitude
little_miss_sunshine__2006__-_full_transcript_txt.json,8,curiosity
little_miss_sunshine__2006__-_full_transcript_txt.json,9,neutral
little_miss_sunshine__2006__-_full_transcript_txt.json,10,curiosity
little_miss_sunshine__2006__-_full_transcript_txt.json,11,caring
little_miss_sunshine__2006__-_full_transcript_txt.json,12,admiration
little_miss_sunshine__2006__-_full_transcript_txt.json,13,gratitude
little_miss_sunshine__2006__-_full_transcript_txt.json,14,gratitude
little_miss_sunshine__2006__-_full_transcript_txt.json,15,caring
little_miss_sunshine__2006__-_full_transcript_txt.json,16,neutral
little_miss_sunshine__2006__-_full_transcript_txt.json,17,disapproval
little_miss_sunshine__2006__-_full_transcript_txt.json,18,gratitude
little_miss_sunshine__2006__-_full_transcript_txt.json,19,desire
little_miss_sunshine__2006__-_full_transcript_txt.json,20,admiration
little_miss_sunshine__2006__-_full_transcript_txt.json,21,admiration
lost_in_translation__2003__-_full_transcript_txt.json,1,gratitude
lost_in_translation__2003__-_full_transcript_txt.json,2,gratitude
lost_in_translation__2003__-_full_transcript_txt.json,3,admiration
lost_in_translation__2003__-_full_transcript_txt.json,4,admiration
lost_in_translation__2003__-_full_transcript_txt.json,5,admiration
lost_in_translation__2003__-_full_transcript_txt.json,6,admiration
lost_in_translation__2003__-_full_transcript_txt.json,7,curiosity
lost_in_translation__2003__-_full_transcript_txt.json,8,admiration
lost_in_translation__2003__-_full_transcript_txt.json,9,admiration
lost_in_translation__2003__-_full_transcript_txt.json,10,gratitude
lost_in_translation__2003__-_full_transcript_txt.json,11,curiosity
lost_in_translation__2003__-_full_transcript_txt.json,12,gratitude
lost_in_translation__2003__-_full_transcript_txt.json,13,gratitude
lost_in_translation__2003__-_full_transcript_txt.json,14,love
little_children__2006__-_full_transcript_txt.json,1,neutral
little_children__2006__-_full_transcript_txt.json,2,admiration
little_children__2006__-_full_transcript_txt.json,3,neutral
little_children__2006__-_full_transcript_txt.json,4,curiosity
little_children__2006__-_full_transcript_txt.json,5,curiosity
little_children__2006__-_full_transcript_txt.json,6,admiration
little_children__2006__-_full_transcript_txt.json,7,neutral
little_children__2006__-_full_transcript_txt.json,8,fear
little_children__2006__-_full_transcript_txt.json,9,admiration
little_children__2006__-_full_transcript_txt.json,10,curiosity
little_children__2006__-_full_transcript_txt.json,11,curiosity
little_children__2006__-_full_transcript_txt.json,12,curiosity
little_children__2006__-_full_transcript_txt.json,13,caring
little_children__2006__-_full_transcript_txt.json,14,admiration
little_children__2006__-_full_transcript_txt.json,15,admiration
little_children__2006__-_full_transcript_txt.json,16,anger
little_children__2006__-_full_transcript_txt.json,17,fear
little_children__2006__-_full_transcript_txt.json,18,curiosity
little_children__2006__-_full_transcript_txt.json,19,admiration
little_children__2006__-_full_transcript_txt.json,20,curiosity
little_children__2006__-_full_transcript_txt.json,21,admiration
little_children__2006__-_full_transcript_txt.json,22,admiration
little_children__2006__-_full_transcript_txt.json,23,neutral
little_children__2006__-_full_transcript_txt.json,24,gratitude
little_children__2006__-_full_transcript_txt.json,25,anger
little_children__2006__-_full_transcript_txt.json,26,caring
little_children__2006__-_full_transcript_txt.json,27,caring
little_children__2006__-_full_transcript_txt.json,28,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,2,confusion
mad_max_fury_road__2015__-_full_transcript_txt.json,3,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,9,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,11,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,14,curiosity
mad_max_fury_road__2015__-_full_transcript_txt.json,15,anger
mad_max_fury_road__2015__-_full_transcript_txt.json,19,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,24,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,26,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,28,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,34,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,35,caring
mad_max_fury_road__2015__-_full_transcript_txt.json,37,curiosity
mad_max_fury_road__2015__-_full_transcript_txt.json,42,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,43,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,45,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,47,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,50,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,51,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,52,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,53,admiration
mad_max_fury_road__2015__-_full_transcript_txt.json,54,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,59,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,64,caring
mad_max_fury_road__2015__-_full_transcript_txt.json,65,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,70,anger
mad_max_fury_road__2015__-_full_transcript_txt.json,73,curiosity
mad_max_fury_road__2015__-_full_transcript_txt.json,79,anger
mad_max_fury_road__2015__-_full_transcript_txt.json,80,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,91,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,94,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,101,curiosity
mad_max_fury_road__2015__-_full_transcript_txt.json,110,approval
mad_max_fury_road__2015__-_full_transcript_txt.json,111,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,112,sadness
mad_max_fury_road__2015__-_full_transcript_txt.json,116,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,118,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,119,anger
mad_max_fury_road__2015__-_full_transcript_txt.json,120,neutral
mad_max_fury_road__2015__-_full_transcript_txt.json,122,anger
mad_max_fury_road__2015__-_full_transcript_txt.json,126,approval
mad_max_fury_road__2015__-_full_transcript_txt.json,127,anger
mad_max_fury_road__2015__-_full_transcript_txt.json,129,caring
mad_max_fury_road__2015__-_full_transcript_txt.json,130,disappointment
mad_max_fury_road__2015__-_full_transcript_txt.json,137,neutral
