source_file,scene_id,label
Ghostbusters__1984__-_full_transcript_txt.json,12,curiosity
Ghostbusters__1984__-_full_transcript_txt.json,13,curiosity
Ghostbusters__1984__-_full_transcript_txt.json,14,neutral
Ghostbusters__1984__-_full_transcript_txt.json,15,gratitude
Ghostbusters__1984__-_full_transcript_txt.json,16,anger
Ghostbusters__1984__-_full_transcript_txt.json,17,neutral
Ghostbusters__1984__-_full_transcript_txt.json,18,annoyance
Ghostbusters__1984__-_full_transcript_txt.json,19,neutral
Ghostbusters__1984__-_full_transcript_txt.json,20,fear
Ghostbusters__1984__-_full_transcript_txt.json,21,curiosity
Gladiator__1992__-_full_transcript_txt.json,1,admiration
Gladiator__1992__-_full_transcript_txt.json,2,curiosity
Gladiator__1992__-_full_transcript_txt.json,3,admiration
Gladiator__1992__-_full_transcript_txt.json,4,curiosity
Gladiator__1992__-_full_transcript_txt.json,5,caring
Gladiator__1992__-_full_transcript_txt.json,6,admiration
Gladiator__1992__-_full_transcript_txt.json,7,admiration
Gladiator__1992__-_full_transcript_txt.json,8,admiration
Gladiator__1992__-_full_transcript_txt.json,9,neutral
Gladiator__1992__-_full_transcript_txt.json,10,admiration
Gladiator__1992__-_full_transcript_txt.json,11,neutral
Gladiator__1992__-_full_transcript_txt.json,12,admiration
Gladiator__1992__-_full_transcript_txt.json,13,gratitude
Gladiator__1992__-_full_transcript_txt.json,14,gratitude
Gladiator__1992__-_full_transcript_txt.json,15,caring
Gladiator__1992__-_full_transcript_txt.json,16,anger
Gladiator__1992__-_full_transcript_txt.json,17,caring
Gladiator__1992__-_full_transcript_txt.json,18,love
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,1,caring
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,2,curiosity
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,3,caring
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,4,fear
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,5,gratitude
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,6,curiosity
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,7,curiosity
Grave_of_the_Fireflies__1988__-_full_transcript_txt.json,8,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,1,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,2,curiosity
Gone_Girl__2014__-_full_transcript_txt.json,3,admiration
Gone_Girl__2014__-_full_transcript_txt.json,4,admiration
Gone_Girl__2014__-_full_transcript_txt.json,5,curiosity
Gone_Girl__2014__-_full_transcript_txt.json,6,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,7,caring
Gone_Girl__2014__-_full_transcript_txt.json,8,curiosity
Gone_Girl__2014__-_full_transcript_txt.json,9,anger
Gone_Girl__2014__-_full_transcript_txt.json,10,curiosity
Gone_Girl__2014__-_full_transcript_txt.json,11,curiosity
Gone_Girl__2014__-_full_transcript_txt.json,12,fear
Gone_Girl__2014__-_full_transcript_txt.json,13,fear
Gone_Girl__2014__-_full_transcript_txt.json,14,confusion
Gone_Girl__2014__-_full_transcript_txt.json,15,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,16,surprise
Gone_Girl__2014__-_full_transcript_txt.json,17,love
Gone_Girl__2014__-_full_transcript_txt.json,18,anger
Gone_Girl__2014__-_full_transcript_txt.json,19,admiration
Gone_Girl__2014__-_full_transcript_txt.json,20,anger
Gone_Girl__2014__-_full_transcript_txt.json,21,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,22,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,23,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,24,neutral
Gone_Girl__2014__-_full_transcript_txt.json,25,curiosity
Gone_Girl__2014__-_full_transcript_txt.json,26,anger
Gone_Girl__2014__-_full_transcript_txt.json,27,anger
Gone_Girl__2014__-_full_transcript_txt.json,28,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,29,caring
Gone_Girl__2014__-_full_transcript_txt.json,30,love
Gone_Girl__2014__-_full_transcript_txt.json,31,curiosity
Gone_Girl__2014__-_full_transcript_txt.json,32,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,33,caring
Gone_Girl__2014__-_full_transcript_txt.json,34,gratitude
Gone_Girl__2014__-_full_transcript_txt.json,35,admiration
Gone_Girl__2014__-_full_transcript_txt.json,36,anger
Good_Will_Hunting__1997__-_full_transcript_txt.json,1,optimism
Good_Will_Hunting__1997__-_full_transcript_txt.json,2,annoyance
Good_Will_Hunting__1997__-_full_transcript_txt.json,3,anger
Good_Will_Hunting__1997__-_full_transcript_txt.json,4,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,5,annoyance
Good_Will_Hunting__1997__-_full_transcript_txt.json,6,annoyance
Good_Will_Hunting__1997__-_full_transcript_txt.json,7,gratitude
Good_Will_Hunting__1997__-_full_transcript_txt.json,8,gratitude
Good_Will_Hunting__1997__-_full_transcript_txt.json,9,gratitude
Good_Will_Hunting__1997__-_full_transcript_txt.json,10,admiration
Good_Will_Hunting__1997__-_full_transcript_txt.json,11,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,12,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,13,gratitude
Good_Will_Hunting__1997__-_full_transcript_txt.json,14,admiration
Good_Will_Hunting__1997__-_full_transcript_txt.json,15,admiration
Good_Will_Hunting__1997__-_full_transcript_txt.json,16,admiration
Good_Will_Hunting__1997__-_full_transcript_txt.json,17,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,18,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,19,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,20,annoyance
Good_Will_Hunting__1997__-_full_transcript_txt.json,21,admiration
Good_Will_Hunting__1997__-_full_transcript_txt.json,22,gratitude
Good_Will_Hunting__1997__-_full_transcript_txt.json,23,gratitude
Good_Will_Hunting__1997__-_full_transcript_txt.json,24,admiration
Good_Will_Hunting__1997__-_full_transcript_txt.json,25,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,26,fear
Good_Will_Hunting__1997__-_full_transcript_txt.json,27,optimism
Good_Will_Hunting__1997__-_full_transcript_txt.json,28,anger
Good_Will_Hunting__1997__-_full_transcript_txt.json,29,neutral
Good_Will_Hunting__1997__-_full_transcript_txt.json,30,annoyance
Good_Will_Hunting__1997__-_full_transcript_txt.json,31,annoyance
Good_Will_Hunting__1997__-_full_transcript_txt.json,32,annoyance
Good_Will_Hunting__1997__-_full_transcript_txt.json,33,curiosity
Good_Will_Hunting__1997__-_full_transcript_txt.json,34,anger
Good_Will_Hunting__1997__-_full_transcript_txt.json,35,gratitude
Good_Will_Hunting__1997__-_full_transcript_txt.json,36,anger
Good_Will_Hunting__1997__-_full_transcript_txt.json,37,realization
Groundhog_Day__1993__-_full_transcript_txt.json,1,admiration
Groundhog_Day__1993__-_full_transcript_txt.json,2,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,3,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,4,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,5,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,6,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,7,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,8,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,9,admiration
Groundhog_Day__1993__-_full_transcript_txt.json,10,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,11,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,12,admiration
Groundhog_Day__1993__-_full_transcript_txt.json,13,curiosity
Groundhog_Day__1993__-_full_transcript_txt.json,14,admiration
Groundhog_Day__1993__-_full_transcript_txt.json,15,neutral
Groundhog_Day__1993__-_full_transcript_txt.json,16,optimism
Groundhog_Day__1993__-_full_transcript_txt.json,17,gratitude
Groundhog_Day__1993__-_full_transcript_txt.json,18,gratitude
Groundhog_Day__1993__-_full_transcript_txt.json,19,gratitude
Groundhog_Day__1993__-_full_transcript_txt.json,20,curiosity
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,1,curiosity
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,2,anger
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,3,curiosity
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,4,neutral
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,5,neutral
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,6,neutral
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,7,gratitude
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,8,curiosity
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,9,curiosity
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,10,curiosity
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,11,neutral
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,12,anger
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,13,anger
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,14,anger
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,15,neutral
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,16,optimism
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,17,annoyance
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,18,anger
Guardians_of_the_Galaxy__2014__-_full_transcript_txt.json,19,gratitude
Hot_Fuzz__2007__-_full_transcript_txt.json,1,admiration
Hot_Fuzz__2007__-_full_transcript_txt.json,2,neutral
Hot_Fuzz__2007__-_full_transcript_txt.json,3,gratitude
Hot_Fuzz__2007__-_full_transcript_txt.json,4,curiosity
Hot_Fuzz__2007__-_full_transcript_txt.json,5,neutral
Heat__1963__-_full_transcript_txt.json,1,curiosity
Heat__1963__-_full_transcript_txt.json,2,curiosity
Heat__1963__-_full_transcript_txt.json,3,curiosity
Heat__1963__-_full_transcript_txt.json,4,admiration
Heat__1963__-_full_transcript_txt.json,5,love
Heat__1963__-_full_transcript_txt.json,6,curiosity
Heat__1963__-_full_transcript_txt.json,7,curiosity
Heat__1963__-_full_transcript_txt.json,8,admiration
Heat__1963__-_full_transcript_txt.json,9,anger
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,1,gratitude
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,2,anger
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,3,anger
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,4,anger
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,5,caring
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,6,anger
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,7,gratitude
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,8,anger
I_Spit_on_Your_Grave__1978__-_full_transcript_txt.json,9,disappointment
Inception__2010__-_full_transcript_txt.json,1,curiosity
Inception__2010__-_full_transcript_txt.json,2,gratitude
Inception__2010__-_full_transcript_txt.json,3,neutral
Inception__2010__-_full_transcript_txt.json,4,neutral
Inception__2010__-_full_transcript_txt.json,5,neutral
Inception__2010__-_full_transcript_txt.json,6,fear
Inception__2010__-_full_transcript_txt.json,7,neutral
Inception__2010__-_full_transcript_txt.json,8,neutral
Inception__2010__-_full_transcript_txt.json,9,neutral
Inception__2010__-_full_transcript_txt.json,10,curiosity
Inception__2010__-_full_transcript_txt.json,11,curiosity
Inception__2010__-_full_transcript_txt.json,12,neutral
Inception__2010__-_full_transcript_txt.json,13,fear
Inception__2010__-_full_transcript_txt.json,14,neutral
Inception__2010__-_full_transcript_txt.json,15,neutral
Inception__2010__-_full_transcript_txt.json,16,neutral
Inception__2010__-_full_transcript_txt.json,17,neutral
Into_the_Wild__2007__-_full_transcript_txt.json,1,gratitude
Into_the_Wild__2007__-_full_transcript_txt.json,2,admiration
Into_the_Wild__2007__-_full_transcript_txt.json,3,gratitude
Into_the_Wild__2007__-_full_transcript_txt.json,4,gratitude
Into_the_Wild__2007__-_full_transcript_txt.json,5,fear
Into_the_Wild__2007__-_full_transcript_txt.json,6,curiosity
Into_the_Wild__2007__-_full_transcript_txt.json,7,anger
Into_the_Wild__2007__-_full_transcript_txt.json,8,neutral
Into_the_Wild__2007__-_full_transcript_txt.json,9,curiosity
Into_the_Wild__2007__-_full_transcript_txt.json,10,admiration
Into_the_Wild__2007__-_full_transcript_txt.json,11,gratitude
Into_the_Wild__2007__-_full_transcript_txt.json,12,gratitude
Into_the_Wild__2007__-_full_transcript_txt.json,13,annoyance
Into_the_Wild__2007__-_full_transcript_txt.json,14,excitement
Into_the_Wild__2007__-_full_transcript_txt.json,15,curiosity
Into_the_Wild__2007__-_full_transcript_txt.json,16,curiosity
Into_the_Wild__2007__-_full_transcript_txt.json,17,admiration
Into_the_Wild__2007__-_full_transcript_txt.json,18,neutral
Into_the_Wild__2007__-_full_transcript_txt.json,19,optimism
Inside_Out__2005__-_full_transcript_txt.json,1,disapproval
Inside_Out__2005__-_full_transcript_txt.json,2,neutral
Inside_Out__2005__-_full_transcript_txt.json,3,neutral
Inside_Out__2005__-_full_transcript_txt.json,4,annoyance
Inside_Out__2005__-_full_transcript_txt.json,5,gratitude
Inside_Out__2005__-_full_transcript_txt.json,6,curiosity
Inside_Out__2005__-_full_transcript_txt.json,7,neutral
Inside_Out__2005__-_full_transcript_txt.json,9,fear
Inside_Out__2005__-_full_transcript_txt.json,10,desire
Inside_Out__2005__-_full_transcript_txt.json,11,curiosity
Inside_Out__2005__-_full_transcript_txt.json,12,neutral
Inside_Out__2005__-_full_transcript_txt.json,13,curiosity
Inside_Out__2005__-_full_transcript_txt.json,14,gratitude
Inside_Out__2005__-_full_transcript_txt.json,16,curiosity
Inside_Out__2005__-_full_transcript_txt.json,18,neutral
Inside_Out__2005__-_full_transcript_txt.json,19,neutral
Inside_Out__2005__-_full_transcript_txt.json,20,neutral
Inside_Out__2005__-_full_transcript_txt.json,24,fear
Inside_Out__2005__-_full_transcript_txt.json,25,curiosity
Inside_Out__2005__-_full_transcript_txt.json,27,disapproval
Inside_Out__2005__-_full_transcript_txt.json,28,neutral
Inside_Out__2005__-_full_transcript_txt.json,29,curiosity
Inside_Out__2005__-_full_transcript_txt.json,35,neutral
Inside_Out__2005__-_full_transcript_txt.json,36,curiosity
Inside_Out__2005__-_full_transcript_txt.json,37,annoyance
Inside_Out__2005__-_full_transcript_txt.json,41,neutral
Inside_Out__2005__-_full_transcript_txt.json,42,annoyance
Inside_Out__2005__-_full_transcript_txt.json,43,remorse
Inside_Out__2005__-_full_transcript_txt.json,45,approval
Inside_Out__2005__-_full_transcript_txt.json,46,admiration
Inside_Out__2005__-_full_transcript_txt.json,47,curiosity
Inside_Out__2005__-_full_transcript_txt.json,48,gratitude
Inside_Out__2005__-_full_transcript_txt.json,49,gratitude
Inside_Out__2005__-_full_transcript_txt.json,50,curiosity
Inside_Out__2005__-_full_transcript_txt.json,51,curiosity
Inside_Out__2005__-_full_transcript_txt.json,53,surprise
Inside_Out__2005__-_full_transcript_txt.json,54,gratitude
Inside_Out__2005__-_full_transcript_txt.json,55,admiration
Inside_Out__2005__-_full_transcript_txt.json,58,annoyance
Inside_Out__2005__-_full_transcript_txt.json,59,anger
Inside_Out__2005__-_full_transcript_txt.json,60,annoyance
Inside_Out__2005__-_full_transcript_txt.json,61,remorse
Inside_Out__2005__-_full_transcript_txt.json,62,neutral
Inside_Out__2005__-_full_transcript_txt.json,63,neutral
Inside_Out__2005__-_full_transcript_txt.json,64,curiosity
Inside_Out__2005__-_full_transcript_txt.json,65,neutral
Inside_Out__2005__-_full_transcript_txt.json,67,curiosity
Inside_Out__2005__-_full_transcript_txt.json,68,neutral
Inside_Out__2005__-_full_transcript_txt.json,69,annoyance
Inside_Out__2005__-_full_transcript_txt.json,70,anger
Inside_Out__2005__-_full_transcript_txt.json,72,curiosity
Inside_Out__2005__-_full_transcript_txt.json,73,curiosity
Inside_Out__2005__-_full_transcript_txt.json,74,fear
Inside_Out__2005__-_full_transcript_txt.json,75,neutral
Inside_Out__2005__-_full_transcript_txt.json,76,neutral
Inside_Out__2005__-_full_transcript_txt.json,78,admiration
Inside_Out__2005__-_full_transcript_txt.json,79,curiosity
Inside_Out__2005__-_full_transcript_txt.json,81,neutral
Inside_Out__2005__-_full_transcript_txt.json,82,optimism
Inside_Out__2005__-_full_transcript_txt.json,83,neutral
Inside_Out__2005__-_full_transcript_txt.json,84,caring
Inside_Out__2005__-_full_transcript_txt.json,85,amusement
Inside_Out__2005__-_full_transcript_txt.json,87,neutral
Inside_Out__2005__-_full_transcript_txt.json,88,surprise
Inside_Out__2005__-_full_transcript_txt.json,89,neutral
Inside_Out__2005__-_full_transcript_txt.json,91,neutral
Inside_Out__2005__-_full_transcript_txt.json,93,neutral
Inside_Out__2005__-_full_transcript_txt.json,94,surprise
Inside_Out__2005__-_full_transcript_txt.json,95,caring
Inside_Out__2005__-_full_transcript_txt.json,97,neutral
Inside_Out__2005__-_full_transcript_txt.json,99,curiosity
Inside_Out__2005__-_full_transcript_txt.json,100,curiosity
Inside_Out__2005__-_full_transcript_txt.json,101,annoyance
Inside_Out__2005__-_full_transcript_txt.json,102,anger
Inside_Out__2005__-_full_transcript_txt.json,103,approval
Inside_Out__2005__-_full_transcript_txt.json,104,neutral
Inside_Out__2005__-_full_transcript_txt.json,106,neutral
Inside_Out__2005__-_full_transcript_txt.json,108,neutral
Inside_Out__2005__-_full_transcript_txt.json,110,neutral
Inside_Out__2005__-_full_transcript_txt.json,111,neutral
Inside_Out__2005__-_full_transcript_txt.json,112,anger
Inside_Out__2005__-_full_transcript_txt.json,113,confusion
Inside_Out__2005__-_full_transcript_txt.json,114,neutral
Inside_Out__2005__-_full_transcript_txt.json,115,amusement
Inside_Out__2005__-_full_transcript_txt.json,126,amusement
Inside_Out__2005__-_full_transcript_txt.json,127,neutral
Inside_Out__2005__-_full_transcript_txt.json,128,admiration
Inside_Out__2005__-_full_transcript_txt.json,129,admiration
Inside_Out__2005__-_full_transcript_txt.json,130,neutral
Inside_Out__2005__-_full_transcript_txt.json,131,neutral
Inside_Out__2005__-_full_transcript_txt.json,132,neutral
Inside_Out__2005__-_full_transcript_txt.json,133,neutral
Inside_Out__2005__-_full_transcript_txt.json,135,admiration
Inside_Out__2005__-_full_transcript_txt.json,138,neutral
Inside_Out__2005__-_full_transcript_txt.json,141,neutral
Inside_Out__2005__-_full_transcript_txt.json,144,joy
Inside_Out__2005__-_full_transcript_txt.json,145,love
Inside_Out__2005__-_full_transcript_txt.json,148,neutral
Inside_Out__2005__-_full_transcript_txt.json,149,anger
Inside_Out__2005__-_full_transcript_txt.json,150,gratitude
Inside_Out__2005__-_full_transcript_txt.json,152,neutral
Inside_Out__2005__-_full_transcript_txt.json,155,curiosity
Inside_Out__2005__-_full_transcript_txt.json,156,neutral
Inside_Out__2005__-_full_transcript_txt.json,157,sadness
Inside_Out__2005__-_full_transcript_txt.json,159,caring
Inside_Out__2005__-_full_transcript_txt.json,160,amusement
Irreversible__2002__-_full_transcript_txt.json,1,anger
Irreversible__2002__-_full_transcript_txt.json,2,anger
Irreversible__2002__-_full_transcript_txt.json,3,anger
Irreversible__2002__-_full_transcript_txt.json,4,anger
Irreversible__2002__-_full_transcript_txt.json,5,curiosity
Irreversible__2002__-_full_transcript_txt.json,6,caring
Irreversible__2002__-_full_transcript_txt.json,7,anger
Irreversible__2002__-_full_transcript_txt.json,8,anger
Irreversible__2002__-_full_transcript_txt.json,9,curiosity
Irreversible__2002__-_full_transcript_txt.json,10,admiration
Irreversible__2002__-_full_transcript_txt.json,11,curiosity
Irreversible__2002__-_full_transcript_txt.json,12,curiosity
Irreversible__2002__-_full_transcript_txt.json,13,neutral
Irreversible__2002__-_full_transcript_txt.json,14,curiosity
John_Wick__2014__-_full_transcript_txt.json,1,gratitude
John_Wick__2014__-_full_transcript_txt.json,2,anger
John_Wick__2014__-_full_transcript_txt.json,3,curiosity
John_Wick__2014__-_full_transcript_txt.json,4,gratitude
John_Wick__2014__-_full_transcript_txt.json,5,anger
John_Wick__2014__-_full_transcript_txt.json,6,gratitude
John_Wick__2014__-_full_transcript_txt.json,7,anger
Interstellar__2014__-_full_transcript_txt.json,1,neutral
Interstellar__2014__-_full_transcript_txt.json,2,admiration
Interstellar__2014__-_full_transcript_txt.json,3,admiration
Interstellar__2014__-_full_transcript_txt.json,4,neutral
Interstellar__2014__-_full_transcript_txt.json,5,admiration
Interstellar__2014__-_full_transcript_txt.json,6,curiosity
Interstellar__2014__-_full_transcript_txt.json,7,curiosity
Interstellar__2014__-_full_transcript_txt.json,8,curiosity
Interstellar__2014__-_full_transcript_txt.json,9,neutral
Interstellar__2014__-_full_transcript_txt.json,10,admiration
Interstellar__2014__-_full_transcript_txt.json,11,admiration
Interstellar__2014__-_full_transcript_txt.json,12,optimism
Interstellar__2014__-_full_transcript_txt.json,13,gratitude
Interstellar__2014__-_full_transcript_txt.json,14,neutral
Interstellar__2014__-_full_transcript_txt.json,15,neutral
Interstellar__2014__-_full_transcript_txt.json,16,neutral
Interstellar__2014__-_full_transcript_txt.json,17,neutral
Interstellar__2014__-_full_transcript_txt.json,18,confusion
Interstellar__2014__-_full_transcript_txt.json,19,curiosity
Interstellar__2014__-_full_transcript_txt.json,20,gratitude
Interstellar__2014__-_full_transcript_txt.json,21,curiosity
Interstellar__2014__-_full_transcript_txt.json,22,curiosity
Interstellar__2014__-_full_transcript_txt.json,23,caring
Interstellar__2014__-_full_transcript_txt.json,24,anger
Interstellar__2014__-_full_transcript_txt.json,25,neutral
Interstellar__2014__-_full_transcript_txt.json,26,neutral
Interstellar__2014__-_full_transcript_txt.json,27,optimism
Interstellar__2014__-_full_transcript_txt.json,28,neutral
Interstellar__2014__-_full_transcript_txt.json,29,neutral
Interstellar__2014__-_full_transcript_txt.json,30,curiosity
Interstellar__2014__-_full_transcript_txt.json,31,neutral
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,1,curiosity
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,2,amusement
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,3,gratitude
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,4,confusion
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,5,fear
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,6,admiration
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,7,admiration
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,8,confusion
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,9,curiosity
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,10,curiosity
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,11,annoyance
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,12,curiosity
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,13,gratitude
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,14,realization
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,15,admiration
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,16,curiosity
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,17,curiosity
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,18,fear
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,19,gratitude
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,20,gratitude
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,21,curiosity
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,22,gratitude
Jumanji_Welcome_to_the_Jungle__2017__-_full_transcript_txt.json,23,neutral
Klaus__2019__-_full_transcript_txt.json,1,curiosity
Klaus__2019__-_full_transcript_txt.json,2,admiration
Klaus__2019__-_full_transcript_txt.json,3,curiosity
Klaus__2019__-_full_transcript_txt.json,4,curiosity
Klaus__2019__-_full_transcript_txt.json,5,curiosity
Klaus__2019__-_full_transcript_txt.json,6,curiosity
Klaus__2019__-_full_transcript_txt.json,7,admiration
Klaus__2019__-_full_transcript_txt.json,8,curiosity
Klaus__2019__-_full_transcript_txt.json,9,curiosity
Klaus__2019__-_full_transcript_txt.json,10,neutral
Klaus__2019__-_full_transcript_txt.json,11,admiration
Klaus__2019__-_full_transcript_txt.json,12,curiosity
Klaus__2019__-_full_transcript_txt.json,13,curiosity
Klaus__2019__-_full_transcript_txt.json,14,curiosity
Klaus__2019__-_full_transcript_txt.json,15,admiration
Klaus__2019__-_full_transcript_txt.json,16,sadness
Klaus__2019__-_full_transcript_txt.json,17,admiration
Klaus__2019__-_full_transcript_txt.json,18,curiosity
Klaus__2019__-_full_transcript_txt.json,19,optimism
Kids_vs__Aliens__2022__-_full_transcript_txt.json,1,neutral
Kids_vs__Aliens__2022__-_full_transcript_txt.json,2,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,3,neutral
Kids_vs__Aliens__2022__-_full_transcript_txt.json,4,neutral
Kids_vs__Aliens__2022__-_full_transcript_txt.json,5,curiosity
Kids_vs__Aliens__2022__-_full_transcript_txt.json,8,neutral
Kids_vs__Aliens__2022__-_full_transcript_txt.json,9,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,14,annoyance
Kids_vs__Aliens__2022__-_full_transcript_txt.json,15,curiosity
Kids_vs__Aliens__2022__-_full_transcript_txt.json,16,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,17,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,18,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,19,neutral
Kids_vs__Aliens__2022__-_full_transcript_txt.json,20,curiosity
Kids_vs__Aliens__2022__-_full_transcript_txt.json,21,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,23,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,25,curiosity
Kids_vs__Aliens__2022__-_full_transcript_txt.json,27,neutral
Kids_vs__Aliens__2022__-_full_transcript_txt.json,28,surprise
Kids_vs__Aliens__2022__-_full_transcript_txt.json,30,annoyance
Kids_vs__Aliens__2022__-_full_transcript_txt.json,31,sadness
Kids_vs__Aliens__2022__-_full_transcript_txt.json,32,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,33,admiration
Kids_vs__Aliens__2022__-_full_transcript_txt.json,34,curiosity
Kids_vs__Aliens__2022__-_full_transcript_txt.json,35,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,38,admiration
Kids_vs__Aliens__2022__-_full_transcript_txt.json,39,admiration
Kids_vs__Aliens__2022__-_full_transcript_txt.json,42,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,45,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,46,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,47,annoyance
Kids_vs__Aliens__2022__-_full_transcript_txt.json,48,curiosity
Kids_vs__Aliens__2022__-_full_transcript_txt.json,50,realization
Kids_vs__Aliens__2022__-_full_transcript_txt.json,51,admiration
Kids_vs__Aliens__2022__-_full_transcript_txt.json,52,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,53,curiosity
Kids_vs__Aliens__2022__-_full_transcript_txt.json,55,excitement
Kids_vs__Aliens__2022__-_full_transcript_txt.json,57,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,58,anger
Kids_vs__Aliens__2022__-_full_transcript_txt.json,59,remorse
Kids_vs__Aliens__2022__-_full_transcript_txt.json,60,anger
