source_file,scene_id,label
mother-s-love-2022-full-transcript-txt.json,4,curiosity
mother-s-love-2022-full-transcript-txt.json,5,curiosity
mother-s-love-2022-full-transcript-txt.json,6,joy
mother-s-love-2022-full-transcript-txt.json,7,optimism
mother-s-love-2022-full-transcript-txt.json,8,approval
mother-s-love-2022-full-transcript-txt.json,9,gratitude
mother-s-love-2022-full-transcript-txt.json,10,curiosity
mother-s-love-2022-full-transcript-txt.json,11,disappointment
mother-s-love-2022-full-transcript-txt.json,12,curiosity
mother-s-love-2022-full-transcript-txt.json,13,curiosity
mother-s-love-2022-full-transcript-txt.json,14,gratitude
mother-s-love-2022-full-transcript-txt.json,15,curiosity
mother-s-love-2022-full-transcript-txt.json,16,admiration
mother-s-love-2022-full-transcript-txt.json,17,curiosity
mother-s-love-2022-full-transcript-txt.json,18,curiosity
mother-s-love-2022-full-transcript-txt.json,19,curiosity
mother-s-love-2022-full-transcript-txt.json,20,curiosity
mother-s-love-2022-full-transcript-txt.json,21,curiosity
mother-s-love-2022-full-transcript-txt.json,22,admiration
mother-s-love-2022-full-transcript-txt.json,23,curiosity
mother-s-love-2022-full-transcript-txt.json,24,admiration
mother-s-love-2022-full-transcript-txt.json,25,curiosity
mother-s-love-2022-full-transcript-txt.json,26,curiosity
mother-s-love-2022-full-transcript-txt.json,27,love
mother-s-love-2022-full-transcript-txt.json,28,approval
mr-nobody-2009-full-transcript-txt.json,1,neutral
mr-nobody-2009-full-transcript-txt.json,2,realization
mr-nobody-2009-full-transcript-txt.json,3,curiosity
mr-nobody-2009-full-transcript-txt.json,4,curiosity
mr-nobody-2009-full-transcript-txt.json,5,curiosity
mr-nobody-2009-full-transcript-txt.json,6,curiosity
mr-nobody-2009-full-transcript-txt.json,7,love
mr-nobody-2009-full-transcript-txt.json,8,optimism
mr-nobody-2009-full-transcript-txt.json,9,optimism
mr-nobody-2009-full-transcript-txt.json,10,caring
mr-nobody-2009-full-transcript-txt.json,11,fear
mr-nobody-2009-full-transcript-txt.json,12,curiosity
mr-nobody-2009-full-transcript-txt.json,13,gratitude
mr-nobody-2009-full-transcript-txt.json,14,curiosity
mr-nobody-2009-full-transcript-txt.json,15,love
mr-nobody-2009-full-transcript-txt.json,16,admiration
naked-lunch-1991-full-transcript-txt.json,1,curiosity
naked-lunch-1991-full-transcript-txt.json,2,neutral
naked-lunch-1991-full-transcript-txt.json,3,curiosity
naked-lunch-1991-full-transcript-txt.json,4,neutral
naked-lunch-1991-full-transcript-txt.json,5,fear
naked-lunch-1991-full-transcript-txt.json,6,approval
naked-lunch-1991-full-transcript-txt.json,7,curiosity
naked-lunch-1991-full-transcript-txt.json,8,curiosity
naked-lunch-1991-full-transcript-txt.json,9,curiosity
naked-lunch-1991-full-transcript-txt.json,10,curiosity
naked-lunch-1991-full-transcript-txt.json,11,admiration
naked-lunch-1991-full-transcript-txt.json,12,neutral
naked-lunch-1991-full-transcript-txt.json,13,neutral
naked-lunch-1991-full-transcript-txt.json,14,curiosity
naked-lunch-1991-full-transcript-txt.json,15,admiration
naked-lunch-1991-full-transcript-txt.json,16,neutral
naked-lunch-1991-full-transcript-txt.json,17,curiosity
naked-lunch-1991-full-transcript-txt.json,18,pride
naked-lunch-1991-full-transcript-txt.json,19,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,1,neutral
no-country-for-old-men-2007-full-transcript-txt.json,2,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,3,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,4,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,5,neutral
no-country-for-old-men-2007-full-transcript-txt.json,6,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,7,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,8,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,9,neutral
no-country-for-old-men-2007-full-transcript-txt.json,10,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,11,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,12,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,13,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,14,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,15,curiosity
no-country-for-old-men-2007-full-transcript-txt.json,16,neutral
mystic-river-2003-full-transcript-txt.json,1,curiosity
mystic-river-2003-full-transcript-txt.json,2,fear
mystic-river-2003-full-transcript-txt.json,3,curiosity
mystic-river-2003-full-transcript-txt.json,4,neutral
mystic-river-2003-full-transcript-txt.json,5,neutral
mystic-river-2003-full-transcript-txt.json,6,anger
mystic-river-2003-full-transcript-txt.json,7,curiosity
mystic-river-2003-full-transcript-txt.json,8,curiosity
mystic-river-2003-full-transcript-txt.json,9,curiosity
mystic-river-2003-full-transcript-txt.json,10,curiosity
mystic-river-2003-full-transcript-txt.json,11,love
mystic-river-2003-full-transcript-txt.json,12,curiosity
mystic-river-2003-full-transcript-txt.json,13,curiosity
mystic-river-2003-full-transcript-txt.json,14,curiosity
mystic-river-2003-full-transcript-txt.json,15,neutral
mystic-river-2003-full-transcript-txt.json,16,fear
mystic-river-2003-full-transcript-txt.json,17,confusion
mystic-river-2003-full-transcript-txt.json,18,fear
mystic-river-2003-full-transcript-txt.json,19,neutral
mystic-river-2003-full-transcript-txt.json,20,curiosity
mystic-river-2003-full-transcript-txt.json,21,neutral
mystic-river-2003-full-transcript-txt.json,22,fear
mystic-river-2003-full-transcript-txt.json,23,curiosity
mystic-river-2003-full-transcript-txt.json,24,curiosity
mystic-river-2003-full-transcript-txt.json,25,anger
mystic-river-2003-full-transcript-txt.json,26,anger
mystic-river-2003-full-transcript-txt.json,27,neutral
mystic-river-2003-full-transcript-txt.json,28,fear
only-god-forgives-2013-full-transcript-txt.json,1,anger
only-god-forgives-2013-full-transcript-txt.json,2,curiosity
only-god-forgives-2013-full-transcript-txt.json,3,anger
only-god-forgives-2013-full-transcript-txt.json,4,sadness
oldboy-2003-full-transcript-txt.json,1,anger
oldboy-2003-full-transcript-txt.json,2,sadness
oldboy-2003-full-transcript-txt.json,3,neutral
oldboy-2003-full-transcript-txt.json,4,neutral
oldboy-2003-full-transcript-txt.json,5,curiosity
oldboy-2003-full-transcript-txt.json,6,neutral
oldboy-2003-full-transcript-txt.json,7,neutral
oldboy-2003-full-transcript-txt.json,8,gratitude
oldboy-2003-full-transcript-txt.json,9,curiosity
oldboy-2003-full-transcript-txt.json,10,anger
oldboy-2003-full-transcript-txt.json,11,curiosity
oldboy-2003-full-transcript-txt.json,12,curiosity
oldboy-2003-full-transcript-txt.json,13,curiosity
oldboy-2003-full-transcript-txt.json,14,love
parasite-1982-full-transcript-txt.json,1,disapproval
parasite-1982-full-transcript-txt.json,3,neutral
parasite-1982-full-transcript-txt.json,4,disapproval
parasite-1982-full-transcript-txt.json,5,anger
parasite-1982-full-transcript-txt.json,9,neutral
parasite-1982-full-transcript-txt.json,10,curiosity
parasite-1982-full-transcript-txt.json,11,neutral
parasite-1982-full-transcript-txt.json,12,curiosity
parasite-1982-full-transcript-txt.json,13,curiosity
parasite-1982-full-transcript-txt.json,14,gratitude
parasite-1982-full-transcript-txt.json,15,neutral
parasite-1982-full-transcript-txt.json,16,amusement
parasite-1982-full-transcript-txt.json,17,neutral
parasite-1982-full-transcript-txt.json,18,neutral
parasite-1982-full-transcript-txt.json,19,amusement
parasite-1982-full-transcript-txt.json,20,amusement
parasite-1982-full-transcript-txt.json,21,curiosity
parasite-1982-full-transcript-txt.json,22,amusement
parasite-1982-full-transcript-txt.json,24,neutral
parasite-1982-full-transcript-txt.json,25,caring
parasite-1982-full-transcript-txt.json,26,neutral
parasite-1982-full-transcript-txt.json,27,neutral
parasite-1982-full-transcript-txt.json,28,anger
parasite-1982-full-transcript-txt.json,29,caring
parasite-1982-full-transcript-txt.json,30,curiosity
parasite-1982-full-transcript-txt.json,32,neutral
parasite-1982-full-transcript-txt.json,33,fear
parasite-1982-full-transcript-txt.json,34,anger
parasite-1982-full-transcript-txt.json,37,neutral
parasite-1982-full-transcript-txt.json,38,sadness
parasite-1982-full-transcript-txt.json,39,curiosity
parasite-1982-full-transcript-txt.json,40,neutral
parasite-1982-full-transcript-txt.json,41,caring
parasite-1982-full-transcript-txt.json,42,relief
natural-born-killers-1994-full-transcript-txt.json,1,anger
natural-born-killers-1994-full-transcript-txt.json,3,amusement
natural-born-killers-1994-full-transcript-txt.json,4,anger
natural-born-killers-1994-full-transcript-txt.json,5,annoyance
natural-born-killers-1994-full-transcript-txt.json,7,neutral
natural-born-killers-1994-full-transcript-txt.json,9,curiosity
natural-born-killers-1994-full-transcript-txt.json,13,annoyance
natural-born-killers-1994-full-transcript-txt.json,14,love
natural-born-killers-1994-full-transcript-txt.json,15,surprise
natural-born-killers-1994-full-transcript-txt.json,17,love
natural-born-killers-1994-full-transcript-txt.json,20,love
natural-born-killers-1994-full-transcript-txt.json,21,neutral
natural-born-killers-1994-full-transcript-txt.json,22,gratitude
natural-born-killers-1994-full-transcript-txt.json,23,annoyance
natural-born-killers-1994-full-transcript-txt.json,24,neutral
natural-born-killers-1994-full-transcript-txt.json,25,neutral
natural-born-killers-1994-full-transcript-txt.json,26,curiosity
natural-born-killers-1994-full-transcript-txt.json,28,fear
natural-born-killers-1994-full-transcript-txt.json,32,anger
natural-born-killers-1994-full-transcript-txt.json,36,anger
natural-born-killers-1994-full-transcript-txt.json,37,anger
natural-born-killers-1994-full-transcript-txt.json,38,anger
natural-born-killers-1994-full-transcript-txt.json,39,anger
natural-born-killers-1994-full-transcript-txt.json,43,neutral
natural-born-killers-1994-full-transcript-txt.json,44,anger
natural-born-killers-1994-full-transcript-txt.json,45,admiration
natural-born-killers-1994-full-transcript-txt.json,47,admiration
natural-born-killers-1994-full-transcript-txt.json,48,admiration
natural-born-killers-1994-full-transcript-txt.json,49,neutral
natural-born-killers-1994-full-transcript-txt.json,51,love
natural-born-killers-1994-full-transcript-txt.json,52,admiration
natural-born-killers-1994-full-transcript-txt.json,55,neutral
natural-born-killers-1994-full-transcript-txt.json,56,anger
natural-born-killers-1994-full-transcript-txt.json,57,neutral
natural-born-killers-1994-full-transcript-txt.json,59,anger
natural-born-killers-1994-full-transcript-txt.json,60,neutral
natural-born-killers-1994-full-transcript-txt.json,61,neutral
natural-born-killers-1994-full-transcript-txt.json,63,curiosity
natural-born-killers-1994-full-transcript-txt.json,65,curiosity
natural-born-killers-1994-full-transcript-txt.json,69,anger
natural-born-killers-1994-full-transcript-txt.json,70,anger
natural-born-killers-1994-full-transcript-txt.json,71,anger
natural-born-killers-1994-full-transcript-txt.json,73,neutral
natural-born-killers-1994-full-transcript-txt.json,74,annoyance
natural-born-killers-1994-full-transcript-txt.json,75,neutral
natural-born-killers-1994-full-transcript-txt.json,76,amusement
natural-born-killers-1994-full-transcript-txt.json,77,neutral
natural-born-killers-1994-full-transcript-txt.json,78,anger
natural-born-killers-1994-full-transcript-txt.json,79,anger
natural-born-killers-1994-full-transcript-txt.json,80,anger
natural-born-killers-1994-full-transcript-txt.json,81,anger
natural-born-killers-1994-full-transcript-txt.json,82,neutral
natural-born-killers-1994-full-transcript-txt.json,83,admiration
natural-born-killers-1994-full-transcript-txt.json,84,anger
natural-born-killers-1994-full-transcript-txt.json,85,neutral
natural-born-killers-1994-full-transcript-txt.json,86,annoyance
natural-born-killers-1994-full-transcript-txt.json,87,neutral
natural-born-killers-1994-full-transcript-txt.json,88,neutral
natural-born-killers-1994-full-transcript-txt.json,89,admiration
natural-born-killers-1994-full-transcript-txt.json,90,optimism
natural-born-killers-1994-full-transcript-txt.json,91,annoyance
natural-born-killers-1994-full-transcript-txt.json,92,love
natural-born-killers-1994-full-transcript-txt.json,93,fear
natural-born-killers-1994-full-transcript-txt.json,94,gratitude
natural-born-killers-1994-full-transcript-txt.json,95,curiosity
natural-born-killers-1994-full-transcript-txt.json,96,neutral
natural-born-killers-1994-full-transcript-txt.json,97,neutral
natural-born-killers-1994-full-transcript-txt.json,98,realization
natural-born-killers-1994-full-transcript-txt.json,100,caring
natural-born-killers-1994-full-transcript-txt.json,101,admiration
natural-born-killers-1994-full-transcript-txt.json,104,neutral
natural-born-killers-1994-full-transcript-txt.json,105,neutral
natural-born-killers-1994-full-transcript-txt.json,106,neutral
natural-born-killers-1994-full-transcript-txt.json,107,optimism
natural-born-killers-1994-full-transcript-txt.json,108,anger
natural-born-killers-1994-full-transcript-txt.json,109,anger
natural-born-killers-1994-full-transcript-txt.json,110,approval
natural-born-killers-1994-full-transcript-txt.json,111,anger
natural-born-killers-1994-full-transcript-txt.json,112,love
natural-born-killers-1994-full-transcript-txt.json,113,curiosity
natural-born-killers-1994-full-transcript-txt.json,114,neutral
natural-born-killers-1994-full-transcript-txt.json,116,surprise
natural-born-killers-1994-full-transcript-txt.json,118,neutral
natural-born-killers-1994-full-transcript-txt.json,121,anger
natural-born-killers-1994-full-transcript-txt.json,123,anger
natural-born-killers-1994-full-transcript-txt.json,127,annoyance
natural-born-killers-1994-full-transcript-txt.json,128,anger
natural-born-killers-1994-full-transcript-txt.json,130,anger
natural-born-killers-1994-full-transcript-txt.json,131,love
natural-born-killers-1994-full-transcript-txt.json,134,annoyance
natural-born-killers-1994-full-transcript-txt.json,135,anger
natural-born-killers-1994-full-transcript-txt.json,136,anger
natural-born-killers-1994-full-transcript-txt.json,137,curiosity
natural-born-killers-1994-full-transcript-txt.json,139,surprise
parasite-2004-full-transcript-txt.json,1,gratitude
parasite-2004-full-transcript-txt.json,2,neutral
parasite-2004-full-transcript-txt.json,3,curiosity
parasite-2004-full-transcript-txt.json,4,neutral
parasite-2004-full-transcript-txt.json,5,neutral
parasite-2004-full-transcript-txt.json,6,curiosity
parasite-2004-full-transcript-txt.json,7,admiration
parasite-2004-full-transcript-txt.json,8,admiration
parasite-2004-full-transcript-txt.json,9,curiosity
parasite-2004-full-transcript-txt.json,10,caring
parasite-2004-full-transcript-txt.json,11,admiration
parasite-2004-full-transcript-txt.json,12,admiration
parasite-2004-full-transcript-txt.json,13,neutral
once-upon-a-time-in-america-1984-full-transcript-txt.json,1,neutral
once-upon-a-time-in-america-1984-full-transcript-txt.json,2,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,3,anger
once-upon-a-time-in-america-1984-full-transcript-txt.json,4,admiration
once-upon-a-time-in-america-1984-full-transcript-txt.json,5,annoyance
once-upon-a-time-in-america-1984-full-transcript-txt.json,6,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,7,approval
once-upon-a-time-in-america-1984-full-transcript-txt.json,8,admiration
once-upon-a-time-in-america-1984-full-transcript-txt.json,9,optimism
once-upon-a-time-in-america-1984-full-transcript-txt.json,10,neutral
once-upon-a-time-in-america-1984-full-transcript-txt.json,11,neutral
once-upon-a-time-in-america-1984-full-transcript-txt.json,12,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,13,anger
once-upon-a-time-in-america-1984-full-transcript-txt.json,14,anger
once-upon-a-time-in-america-1984-full-transcript-txt.json,15,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,16,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,17,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,18,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,19,anger
once-upon-a-time-in-america-1984-full-transcript-txt.json,20,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,21,annoyance
once-upon-a-time-in-america-1984-full-transcript-txt.json,22,anger
once-upon-a-time-in-america-1984-full-transcript-txt.json,23,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,24,caring
once-upon-a-time-in-america-1984-full-transcript-txt.json,25,curiosity
once-upon-a-time-in-america-1984-full-transcript-txt.json,26,love
parasite-2019-full-transcript-txt.json,1,curiosity
parasite-2019-full-transcript-txt.json,2,gratitude
parasite-2019-full-transcript-txt.json,3,admiration
parasite-2019-full-transcript-txt.json,4,curiosity
parasite-2019-full-transcript-txt.json,5,curiosity
parasite-2019-full-transcript-txt.json,6,neutral
parasite-2019-full-transcript-txt.json,7,admiration
parasite-2019-full-transcript-txt.json,8,admiration
parasite-2019-full-transcript-txt.json,9,curiosity
parasite-2019-full-transcript-txt.json,10,curiosity
parasite-2019-full-transcript-txt.json,11,gratitude
parasite-2019-full-transcript-txt.json,12,admiration
parasite-2019-full-transcript-txt.json,13,curiosity
parasite-2019-full-transcript-txt.json,14,caring
parasite-2019-full-transcript-txt.json,15,embarrassment
parasite-2019-full-transcript-txt.json,16,annoyance
parasite-2019-full-transcript-txt.json,17,curiosity
parasite-2019-full-transcript-txt.json,18,curiosity
parasite-2019-full-transcript-txt.json,19,excitement
parasite-2019-full-transcript-txt.json,20,amusement
parasite-2019-full-transcript-txt.json,21,sadness
primer-2004-full-transcript-txt.json,1,neutral
primer-2004-full-transcript-txt.json,2,neutral
primer-2004-full-transcript-txt.json,3,curiosity
primer-2004-full-transcript-txt.json,4,neutral
primer-2004-full-transcript-txt.json,5,neutral
primer-2004-full-transcript-txt.json,6,neutral
primer-2004-full-transcript-txt.json,7,curiosity
primer-2004-full-transcript-txt.json,8,neutral
primer-2004-full-transcript-txt.json,9,neutral
primer-2004-full-transcript-txt.json,10,curiosity
primer-2004-full-transcript-txt.json,11,admiration
primer-2004-full-transcript-txt.json,12,neutral
primer-2004-full-transcript-txt.json,13,admiration
primer-2004-full-transcript-txt.json,14,confusion
primer-2004-full-transcript-txt.json,15,curiosity
primer-2004-full-transcript-txt.json,16,curiosity
primer-2004-full-transcript-txt.json,17,curiosity
primer-2004-full-transcript-txt.json,18,curiosity
primer-2004-full-transcript-txt.json,19,neutral
primer-2004-full-transcript-txt.json,20,admiration
primer-2004-full-transcript-txt.json,21,neutral
primer-2004-full-transcript-txt.json,22,neutral
primer-2004-full-transcript-txt.json,23,caring
prisoners-2013-full-transcript-txt.json,1,pride
prisoners-2013-full-transcript-txt.json,2,gratitude
prisoners-2013-full-transcript-txt.json,3,love
prisoners-2013-full-transcript-txt.json,4,amusement
prisoners-2013-full-transcript-txt.json,5,amusement
prisoners-2013-full-transcript-txt.json,6,curiosity
prisoners-2013-full-transcript-txt.json,7,annoyance
prisoners-2013-full-transcript-txt.json,8,anger
prisoners-2013-full-transcript-txt.json,9,anger
prisoners-2013-full-transcript-txt.json,10,caring
prisoners-2013-full-transcript-txt.json,11,admiration
prisoners-2013-full-transcript-txt.json,12,anger
prisoners-2013-full-transcript-txt.json,13,neutral
prisoners-2013-full-transcript-txt.json,14,anger
prisoners-2013-full-transcript-txt.json,15,anger
prisoners-2013-full-transcript-txt.json,16,anger
prisoners-2013-full-transcript-txt.json,17,curiosity
prisoners-2013-full-transcript-txt.json,18,anger
prisoners-2013-full-transcript-txt.json,19,fear
prisoners-2013-full-transcript-txt.json,20,neutral
prisoners-2013-full-transcript-txt.json,21,neutral
prisoners-2013-full-transcript-txt.json,22,neutral
prisoners-2013-full-transcript-txt.json,23,anger
prisoners-2013-full-transcript-txt.json,24,gratitude
raging-bull-1980-full-transcript-txt.json,1,admiration
raging-bull-1980-full-transcript-txt.json,2,neutral
raging-bull-1980-full-transcript-txt.json,3,anger
raging-bull-1980-full-transcript-txt.json,4,anger
raging-bull-1980-full-transcript-txt.json,5,anger
raging-bull-1980-full-transcript-txt.json,6,anger
raging-bull-1980-full-transcript-txt.json,7,anger
raging-bull-1980-full-transcript-txt.json,8,curiosity
raging-bull-1980-full-transcript-txt.json,9,neutral
raging-bull-1980-full-transcript-txt.json,10,annoyance
raging-bull-1980-full-transcript-txt.json,11,admiration
raging-bull-1980-full-transcript-txt.json,12,neutral
raging-bull-1980-full-transcript-txt.json,13,gratitude
raging-bull-1980-full-transcript-txt.json,14,curiosity
raging-bull-1980-full-transcript-txt.json,15,admiration
requiem-for-a-dream-2000-full-transcript-txt.json,1,gratitude
requiem-for-a-dream-2000-full-transcript-txt.json,2,excitement
requiem-for-a-dream-2000-full-transcript-txt.json,3,curiosity
requiem-for-a-dream-2000-full-transcript-txt.json,4,neutral
requiem-for-a-dream-2000-full-transcript-txt.json,5,optimism
requiem-for-a-dream-2000-full-transcript-txt.json,6,excitement
requiem-for-a-dream-2000-full-transcript-txt.json,7,admiration
requiem-for-a-dream-2000-full-transcript-txt.json,8,curiosity
requiem-for-a-dream-2000-full-transcript-txt.json,9,gratitude
requiem-for-a-dream-2000-full-transcript-txt.json,10,admiration
requiem-for-a-dream-2000-full-transcript-txt.json,11,surprise
requiem-for-a-dream-2000-full-transcript-txt.json,12,anger
requiem-for-a-dream-2000-full-transcript-txt.json,13,admiration
requiem-for-a-dream-2000-full-transcript-txt.json,14,curiosity
requiem-for-a-dream-2000-full-transcript-txt.json,15,admiration
requiem-for-a-dream-2000-full-transcript-txt.json,16,caring
requiem-for-a-dream-2000-full-transcript-txt.json,17,joy
scarface-1932-full-transcript-txt.json,1,neutral
scarface-1932-full-transcript-txt.json,2,neutral
scarface-1932-full-transcript-txt.json,3,neutral
scarface-1932-full-transcript-txt.json,4,curiosity
scarface-1932-full-transcript-txt.json,5,neutral
scarface-1932-full-transcript-txt.json,6,curiosity
scarface-1932-full-transcript-txt.json,7,neutral
scarface-1932-full-transcript-txt.json,8,neutral
scarface-1932-full-transcript-txt.json,9,admiration
scarface-1932-full-transcript-txt.json,10,neutral
scarface-1932-full-transcript-txt.json,11,neutral
scarface-1932-full-transcript-txt.json,12,curiosity
scarface-1932-full-transcript-txt.json,13,neutral
scarface-1932-full-transcript-txt.json,14,neutral
scarface-1932-full-transcript-txt.json,15,curiosity
scarface-1932-full-transcript-txt.json,16,curiosity
scarface-1932-full-transcript-txt.json,17,neutral
scarface-1932-full-transcript-txt.json,18,neutral
scarface-1932-full-transcript-txt.json,19,neutral
pulp-fiction-1994-full-transcript-txt.json,3,neutral
pulp-fiction-1994-full-transcript-txt.json,5,neutral
pulp-fiction-1994-full-transcript-txt.json,6,neutral
pulp-fiction-1994-full-transcript-txt.json,7,neutral
pulp-fiction-1994-full-transcript-txt.json,8,anger
pulp-fiction-1994-full-transcript-txt.json,9,anger
pulp-fiction-1994-full-transcript-txt.json,10,disapproval
pulp-fiction-1994-full-transcript-txt.json,11,curiosity
pulp-fiction-1994-full-transcript-txt.json,12,neutral
pulp-fiction-1994-full-transcript-txt.json,15,joy
pulp-fiction-1994-full-transcript-txt.json,17,remorse
pulp-fiction-1994-full-transcript-txt.json,18,anger
pulp-fiction-1994-full-transcript-txt.json,20,anger
pulp-fiction-1994-full-transcript-txt.json,21,anger
pulp-fiction-1994-full-transcript-txt.json,24,anger
pulp-fiction-1994-full-transcript-txt.json,26,pride
pulp-fiction-1994-full-transcript-txt.json,27,annoyance
pulp-fiction-1994-full-transcript-txt.json,28,curiosity
pulp-fiction-1994-full-transcript-txt.json,29,annoyance
pulp-fiction-1994-full-transcript-txt.json,30,gratitude
pulp-fiction-1994-full-transcript-txt.json,31,neutral
pulp-fiction-1994-full-transcript-txt.json,32,annoyance
pulp-fiction-1994-full-transcript-txt.json,33,curiosity
pulp-fiction-1994-full-transcript-txt.json,34,gratitude
pulp-fiction-1994-full-transcript-txt.json,35,anger
pulp-fiction-1994-full-transcript-txt.json,38,neutral
pulp-fiction-1994-full-transcript-txt.json,39,neutral
pulp-fiction-1994-full-transcript-txt.json,40,curiosity
pulp-fiction-1994-full-transcript-txt.json,41,realization
pulp-fiction-1994-full-transcript-txt.json,42,love
pulp-fiction-1994-full-transcript-txt.json,43,neutral
pulp-fiction-1994-full-transcript-txt.json,45,curiosity
pulp-fiction-1994-full-transcript-txt.json,46,optimism
pulp-fiction-1994-full-transcript-txt.json,48,optimism
pulp-fiction-1994-full-transcript-txt.json,49,neutral
pulp-fiction-1994-full-transcript-txt.json,51,gratitude
pulp-fiction-1994-full-transcript-txt.json,52,optimism
pulp-fiction-1994-full-transcript-txt.json,53,curiosity
pulp-fiction-1994-full-transcript-txt.json,54,gratitude
pulp-fiction-1994-full-transcript-txt.json,55,sadness
pulp-fiction-1994-full-transcript-txt.json,56,curiosity
pulp-fiction-1994-full-transcript-txt.json,57,neutral
pulp-fiction-1994-full-transcript-txt.json,58,annoyance
pulp-fiction-1994-full-transcript-txt.json,65,love
pulp-fiction-1994-full-transcript-txt.json,66,curiosity
pulp-fiction-1994-full-transcript-txt.json,67,neutral
pulp-fiction-1994-full-transcript-txt.json,68,curiosity
pulp-fiction-1994-full-transcript-txt.json,69,curiosity
pulp-fiction-1994-full-transcript-txt.json,70,desire
pulp-fiction-1994-full-transcript-txt.json,73,love
pulp-fiction-1994-full-transcript-txt.json,77,confusion
pulp-fiction-1994-full-transcript-txt.json,78,love
pulp-fiction-1994-full-transcript-txt.json,79,optimism
pulp-fiction-1994-full-transcript-txt.json,80,caring
pulp-fiction-1994-full-transcript-txt.json,84,anger
pulp-fiction-1994-full-transcript-txt.json,88,curiosity
pulp-fiction-1994-full-transcript-txt.json,90,anger
pulp-fiction-1994-full-transcript-txt.json,99,annoyance
pulp-fiction-1994-full-transcript-txt.json,100,annoyance
pulp-fiction-1994-full-transcript-txt.json,101,annoyance
pulp-fiction-1994-full-transcript-txt.json,102,anger
pulp-fiction-1994-full-transcript-txt.json,105,anger
pulp-fiction-1994-full-transcript-txt.json,106,anger
pulp-fiction-1994-full-transcript-txt.json,107,anger
pulp-fiction-1994-full-transcript-txt.json,108,curiosity
pulp-fiction-1994-full-transcript-txt.json,111,anger
pulp-fiction-1994-full-transcript-txt.json,112,curiosity
pulp-fiction-1994-full-transcript-txt.json,118,annoyance
pulp-fiction-1994-full-transcript-txt.json,124,neutral
pulp-fiction-1994-full-transcript-txt.json,126,amusement
pulp-fiction-1994-full-transcript-txt.json,131,neutral
pulp-fiction-1994-full-transcript-txt.json,132,neutral
pulp-fiction-1994-full-transcript-txt.json,139,neutral
pulp-fiction-1994-full-transcript-txt.json,143,approval
pulp-fiction-1994-full-transcript-txt.json,144,realization
pulp-fiction-1994-full-transcript-txt.json,151,curiosity
pulp-fiction-1994-full-transcript-txt.json,152,gratitude
pulp-fiction-1994-full-transcript-txt.json,153,admiration
pulp-fiction-1994-full-transcript-txt.json,154,approval
pulp-fiction-1994-full-transcript-txt.json,156,curiosity
pulp-fiction-1994-full-transcript-txt.json,157,admiration
pulp-fiction-1994-full-transcript-txt.json,158,realization
pulp-fiction-1994-full-transcript-txt.json,159,realization
pulp-fiction-1994-full-transcript-txt.json,160,neutral
pulp-fiction-1994-full-transcript-txt.json,165,admiration
pulp-fiction-1994-full-transcript-txt.json,166,curiosity
pulp-fiction-1994-full-transcript-txt.json,167,curiosity
pulp-fiction-1994-full-transcript-txt.json,169,love
pulp-fiction-1994-full-transcript-txt.json,170,neutral
pulp-fiction-1994-full-transcript-txt.json,175,disapproval
pulp-fiction-1994-full-transcript-txt.json,176,anger
pulp-fiction-1994-full-transcript-txt.json,178,love
pulp-fiction-1994-full-transcript-txt.json,179,neutral
pulp-fiction-1994-full-transcript-txt.json,180,curiosity
pulp-fiction-1994-full-transcript-txt.json,181,admiration
pulp-fiction-1994-full-transcript-txt.json,182,neutral
pulp-fiction-1994-full-transcript-txt.json,183,curiosity
pulp-fiction-1994-full-transcript-txt.json,187,curiosity
pulp-fiction-1994-full-transcript-txt.json,193,neutral
pulp-fiction-1994-full-transcript-txt.json,197,curiosity
pulp-fiction-1994-full-transcript-txt.json,198,curiosity
pulp-fiction-1994-full-transcript-txt.json,199,curiosity
pulp-fiction-1994-full-transcript-txt.json,200,anger
pulp-fiction-1994-full-transcript-txt.json,202,anger
pulp-fiction-1994-full-transcript-txt.json,203,neutral
pulp-fiction-1994-full-transcript-txt.json,204,annoyance
pulp-fiction-1994-full-transcript-txt.json,205,remorse
pulp-fiction-1994-full-transcript-txt.json,208,neutral
