source_file,title,year,scene_id,json_path
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,48,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,49,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,50,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,51,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,52,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,53,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,55,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,57,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,58,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,59,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,60,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,62,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
edge-of-tomorrow-2014-full-transcript-txt.json,Edge of Tomorrow,2014,64,processed3_transcripts333/edge-of-tomorrow-2014-full-transcript-txt.json
enemy-2013-full-transcript-txt.json,Enemy,2013,1,processed3_transcripts333/enemy-2013-full-transcript-txt.json
enemy-2013-full-transcript-txt.json,Enemy,2013,2,processed3_transcripts333/enemy-2013-full-transcript-txt.json
enemy-2013-full-transcript-txt.json,Enemy,2013,3,processed3_transcripts333/enemy-2013-full-transcript-txt.json
enemy-2013-full-transcript-txt.json,Enemy,2013,4,processed3_transcripts333/enemy-2013-full-transcript-txt.json
enemy-2013-full-transcript-txt.json,Enemy,2013,5,processed3_transcripts333/enemy-2013-full-transcript-txt.json
enemy-2013-full-transcript-txt.json,Enemy,2013,6,processed3_transcripts333/enemy-2013-full-transcript-txt.json
enemy-2013-full-transcript-txt.json,Enemy,2013,7,processed3_transcripts333/enemy-2013-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,1,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,2,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,3,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,4,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,5,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,6,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,7,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,8,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json,Eternal Sunshine of the Spotless Mind,2004,9,processed3_transcripts333/eternal-sunshine-of-the-spotless-mind-2004-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,1,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,2,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,3,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,4,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,5,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,6,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,7,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,8,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,9,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,10,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,11,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,12,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,13,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,14,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,15,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,16,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,17,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,18,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,19,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,20,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,21,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,22,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,23,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,24,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,25,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,26,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,27,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,28,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,29,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,30,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,31,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,32,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
fight-club-1999-full-transcript-txt.json,Fight Club,1999,33,processed3_transcripts333/fight-club-1999-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,1,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,2,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,3,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,4,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,5,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,6,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,7,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,8,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,9,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,10,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,11,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,12,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,13,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,14,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,15,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,16,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,17,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,18,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,19,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,20,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
finding-nemo-2003-full-transcript-txt.json,Finding Nemo,2003,21,processed3_transcripts333/finding-nemo-2003-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,1,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,2,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,3,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,4,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,5,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,6,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,7,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,8,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,9,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,10,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,11,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,12,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,13,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,14,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forgetting-sarah-marshall-2008-full-transcript-txt.json,Forgetting Sarah Marshall,2008,15,processed3_transcripts333/forgetting-sarah-marshall-2008-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,1,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,2,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,3,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,4,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,5,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,6,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,7,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,8,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,9,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,10,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,11,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,12,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,13,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,14,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,15,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,16,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,17,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,18,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,19,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,20,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,21,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,22,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,23,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,24,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,25,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,26,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
forrest-gump-1994-full-transcript-txt.json,Forrest Gump,1994,27,processed3_transcripts333/forrest-gump-1994-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,1,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,2,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,3,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,4,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,5,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,6,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,7,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,8,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,9,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,10,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,11,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,12,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,13,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,14,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,15,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,16,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
funny-games-2007-full-transcript-txt.json,Funny Games,2007,17,processed3_transcripts333/funny-games-2007-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,1,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,2,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,3,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,4,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,5,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,6,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,7,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,8,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,9,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,10,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,11,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,12,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,13,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,14,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,15,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,16,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,17,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,18,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,19,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,20,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
ghostbusters-1984-full-transcript-txt.json,Ghostbusters,1984,21,processed3_transcripts333/ghostbusters-1984-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,1,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,2,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,3,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,4,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,5,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,6,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,7,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,8,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,9,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,10,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,11,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,12,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,13,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,14,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,15,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,16,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,17,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gladiator-1992-full-transcript-txt.json,Gladiator,1992,18,processed3_transcripts333/gladiator-1992-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,1,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,2,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,3,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,4,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,5,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,6,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,7,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,8,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,9,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,10,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,11,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,12,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,13,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,14,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,15,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,16,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,17,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,18,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,19,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,20,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,21,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,22,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,23,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,24,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,25,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,26,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,27,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,28,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,29,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,30,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
gone-girl-2014-full-transcript-txt.json,Gone Girl,2014,31,processed3_transcripts333/gone-girl-2014-full-transcript-txt.json
